0.0,0.0,0.0,0.0,0.0,0.00048828125,0.005859375,0.059326171875,0.40234375,0.878173828125,0.987060546875,0.998779296875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000244140625,1.002685546875,1.02783203125,1.234375,1.765380859375,1.97216796875,1.997314453125,1.999755859375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.001220703125,2.012939453125,2.121826171875,2.597412109375,2.9404296875,2.994140625,2.99951171875,3.0,3.0,3.0,3.0,3.0
0.0,0.0,0.0,0.0,0.0,0.000732421875,0.007080078125,0.0703125,0.44677734375,0.896240234375,0.9892578125,0.9990234375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000244140625,1.003173828125,1.033203125,1.268798828125,1.796630859375,1.976806640625,1.997802734375,1.999755859375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.000244140625,2.00146484375,2.015380859375,2.142578125,2.640380859375,2.949951171875,2.9951171875,2.99951171875,3.0,3.0,3.0,3.0,3.0
0.0,0.0,0.0,0.0,0.0,0.000732421875,0.00830078125,0.083251953125,0.491943359375,0.912109375,0.990966796875,0.999267578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000244140625,1.00390625,1.03955078125,1.305908203125,1.824462890625,1.98046875,1.998046875,1.999755859375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.000244140625,2.001708984375,2.018310546875,2.166259765625,2.68115234375,2.9580078125,2.995849609375,2.99951171875,3.0,3.0,3.0,3.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0009765625,0.010009765625,0.098388671875,0.53759765625,0.925537109375,0.992431640625,0.999267578125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.00048828125,1.004638671875,1.047119140625,1.345947265625,1.849365234375,1.983642578125,1.99853515625,1.999755859375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.000244140625,2.002197265625,2.02197265625,2.193115234375,2.719482421875,2.964599609375,2.99658203125,2.999755859375,3.0,3.0,3.0,3.0,3.0
0.0,0.0,0.0,0.0,0.000244140625,0.001220703125,0.01220703125,0.115966796875,0.58251953125,0.937255859375,0.99365234375,0.99951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000244140625,1.000732421875,1.005615234375,1.05615234375,1.38818359375,1.87109375,1.986328125,1.998779296875,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.000244140625,2.002685546875,2.0263671875,2.223388671875,2.754638671875,2.970458984375,2.9970703125,2.999755859375,3.0,3.0,3.0,3.0,3.0
0.00048828125,0.000732421875,0.000732421875,0.0009765625,0.001220703125,0.002685546875,0.01611328125,0.13720703125,0.62646484375,0.947265625,0.994873046875,0.999755859375,1.000244140625,1.000244140625,1.000244140625,1.00048828125,1.00048828125,1.000732421875,1.000732421875,1.0009765625,1.001220703125,1.001953125,1.008056640625,1.068115234375,1.43310546875,1.890380859375,1.98876953125,1.9990234375,2.000244140625,2.000244140625,2.000244140625,2.00048828125,2.00048828125,2.00048828125,2.000732421875,2.000732421875,2.0009765625,2.00146484375,2.00439453125,2.032958984375,2.257568359375,2.787109375,2.975341796875,2.997802734375,3.0,3.000244140625,3.000244140625,3.00048828125,3.00048828125,3.00048828125
0.005859375,0.007080078125,0.00830078125,0.010009765625,0.01220703125,0.01611328125,0.033935546875,0.173583984375,0.67138671875,0.957275390625,0.99755859375,1.001708984375,1.002685546875,1.003173828125,1.00390625,1.004638671875,1.005615234375,1.006591796875,1.0078125,1.009521484375,1.011474609375,1.014404296875,1.02392578125,1.09521484375,1.484619140625,1.908447265625,1.9921875,2.001220703125,2.00244140625,2.0029296875,2.003662109375,2.00439453125,2.005126953125,2.00634765625,2.007568359375,2.009033203125,2.0107421875,2.01318359375,2.018798828125,2.054443359375,2.30419921875,2.818115234375,2.98095703125,3.0,3.002197265625,3.0029296875,3.00341796875,3.004150390625,3.0048828125,3.005859375
0.059326171875,0.0703125,0.083251953125,0.098388671875,0.115966796875,0.13720703125,0.173583984375,0.314453125,0.73974609375,0.979248046875,1.015869140625,1.02294921875,1.02783203125,1.033203125,1.03955078125,1.047119140625,1.05615234375,1.066650390625,1.078857421875,1.093017578125,1.109619140625,1.12939453125,1.15771484375,1.240966796875,1.583251953125,1.93798828125,2.010498046875,2.021240234375,2.026123046875,2.03125,2.037353515625,2.04443359375,2.052978515625,2.06298828125,2.074462890625,2.088134765625,2.10400390625,2.122314453125,2.146240234375,2.19873046875,2.4296875,2.862060546875,3.0,3.01904296875,3.024658203125,3.029541015625,3.03515625,3.0419921875,3.050048828125,3.059326171875
0.40234375,0.44677734375,0.491943359375,0.53759765625,0.58251953125,0.62646484375,0.67138671875,0.73974609375,0.92041015625,1.109375,1.17041015625,1.202392578125,1.23388671875,1.268310546875,1.305419921875,1.345458984375,1.3876953125,1.431640625,1.47705078125,1.5224609375,1.567626953125,1.61181640625,1.65576171875,1.71044921875,1.84326171875,2.064697265625,2.15673828125,2.192138671875,2.22314453125,2.256591796875,2.292724609375,2.331787109375,2.373291015625,2.4169921875,2.461669921875,2.50732421875,2.552490234375,2.59716796875,2.640869140625,2.68896484375,2.7822265625,3.0,3.1376953125,3.181884765625,3.212646484375,3.2451171875,3.2802734375,3.318603515625,3.359375,3.402099609375
0.878173828125,0.896240234375,0.912109375,0.925537109375,0.937255859375,0.947265625,0.957275390625,0.979248046875,1.109375,1.47607421875,1.669921875,1.72900390625,1.765625,1.796875,1.824951171875,1.849609375,1.87158203125,1.890625,1.906982421875,1.92138671875,1.93359375,1.944091796875,1.95361328125,1.968017578125,2.03955078125,2.35009765625,2.631591796875,2.714111328125,2.754150390625,2.786865234375,2.81591796875,2.841796875,2.864501953125,2.884521484375,2.90185546875,2.916748046875,2.9296875,2.940673828125,2.950439453125,2.961669921875,3.0,3.217529296875,3.570068359375,3.695556640625,3.7421875,3.7763671875,3.806640625,3.83349609375,3.857177734375,3.878173828125
